date,     jday, time,  Lvs_Init,Lvs_Apr, Leaf_#,  area,  mass,     Sen_Area, Pntl_Area,Elong_age,CarbRat, SLA,     dropped, state,   GDDSum   
 05/02/1990,  32995,  4,     6.80,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.142,    141.1,        1,        0,   382.07
 05/02/1990,  32995,  4,     6.80,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.142,    102.1,        1,        0,   382.07
 05/02/1990,  32995,  4,     6.80,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.142,     61.1,        1,        0,   382.07
 05/02/1990,  32995,  4,     6.80,     6.10,        5,   68.457,    1.1769,    0.000,   92.455,    2.216,    5.142,     58.2,        0,        0,   382.07
 05/02/1990,  32995,  4,     6.80,     6.10,        6,  148.568,    0.7301,    0.000,  147.936,    3.156,    5.142,    203.5,        0,        0,   382.07
 05/02/1990,  32995,  5,     6.80,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.141,    178.8,        1,        0,   382.74
 05/02/1990,  32995,  5,     6.80,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.141,    141.1,        1,        0,   382.74
 05/02/1990,  32995,  5,     6.80,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.141,    102.1,        1,        0,   382.74
 05/02/1990,  32995,  5,     6.80,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.141,     61.1,        1,        0,   382.74
 05/02/1990,  32995,  5,     6.80,     6.10,        5,   68.457,    1.1773,    0.000,   92.455,    2.216,    5.141,     58.1,        0,        0,   382.74
 05/02/1990,  32995,  5,     6.80,     6.10,        6,  148.568,    0.7307,    0.000,  147.936,    3.156,    5.141,    203.3,        0,        0,   382.74
 05/02/1990,  32995,  6,     6.81,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.139,    178.8,        1,        0,   383.39
 05/02/1990,  32995,  6,     6.81,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.139,    141.1,        1,        0,   383.39
 05/02/1990,  32995,  6,     6.81,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.139,    102.1,        1,        0,   383.39
 05/02/1990,  32995,  6,     6.81,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.139,     61.1,        1,        0,   383.39
 05/02/1990,  32995,  6,     6.81,     6.10,        5,   68.457,    1.1775,    0.000,   92.455,    2.216,    5.139,     58.1,        0,        0,   383.39
 05/02/1990,  32995,  6,     6.81,     6.10,        6,  148.568,    0.7311,    0.000,  147.936,    3.156,    5.139,    203.2,        0,        0,   383.39
 05/02/1990,  32995,  7,     6.81,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.138,    178.8,        1,        0,   384.04
 05/02/1990,  32995,  7,     6.81,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.138,    141.1,        1,        0,   384.04
 05/02/1990,  32995,  7,     6.81,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.138,    102.1,        1,        0,   384.04
 05/02/1990,  32995,  7,     6.81,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.138,     61.1,        1,        0,   384.04
 05/02/1990,  32995,  7,     6.81,     6.10,        5,   68.457,    1.1775,    0.000,   92.455,    2.216,    5.138,     58.1,        0,        0,   384.04
 05/02/1990,  32995,  7,     6.81,     6.10,        6,  148.568,    0.7311,    0.000,  147.936,    3.156,    5.138,    203.2,        0,        0,   384.04
 05/02/1990,  32995,  8,     6.82,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.137,    178.8,        1,        0,   384.77
 05/02/1990,  32995,  8,     6.82,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.137,    141.1,        1,        0,   384.77
 05/02/1990,  32995,  8,     6.82,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.137,    102.1,        1,        0,   384.77
 05/02/1990,  32995,  8,     6.82,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.137,     61.1,        1,        0,   384.77
 05/02/1990,  32995,  8,     6.82,     6.10,        5,   68.457,    1.1779,    0.000,   92.455,    2.216,    5.137,     58.1,        0,        0,   384.77
 05/02/1990,  32995,  8,     6.82,     6.10,        6,  148.568,    0.7317,    0.000,  147.936,    3.156,    5.137,    203.1,        0,        0,   384.77
 05/02/1990,  32995,  9,     6.82,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.137,    178.8,        1,        0,   385.61
 05/02/1990,  32995,  9,     6.82,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.137,    141.1,        1,        0,   385.61
 05/02/1990,  32995,  9,     6.82,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.137,    102.1,        1,        0,   385.61
 05/02/1990,  32995,  9,     6.82,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.137,     61.1,        1,        0,   385.61
 05/02/1990,  32995,  9,     6.82,     6.10,        5,   68.457,    1.1790,    0.000,   92.455,    2.216,    5.137,     58.1,        0,        0,   385.61
 05/02/1990,  32995,  9,     6.82,     6.10,        6,  148.568,    0.7335,    0.000,  147.936,    3.156,    5.137,    202.6,        0,        0,   385.61
 05/02/1990,  32995, 10,     6.82,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.138,    178.8,        1,        0,   386.52
 05/02/1990,  32995, 10,     6.82,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.138,    141.1,        1,        0,   386.52
 05/02/1990,  32995, 10,     6.82,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.138,    102.1,        1,        0,   386.52
 05/02/1990,  32995, 10,     6.82,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.138,     61.1,        1,        0,   386.52
 05/02/1990,  32995, 10,     6.82,     6.10,        5,   68.457,    1.1809,    0.000,   92.455,    2.216,    5.138,     58.0,        0,        0,   386.52
 05/02/1990,  32995, 10,     6.82,     6.10,        6,  148.568,    0.7364,    0.000,  147.936,    3.156,    5.138,    201.7,        0,        0,   386.52
 05/02/1990,  32995, 11,     6.83,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.139,    178.8,        1,        0,   387.45
 05/02/1990,  32995, 11,     6.83,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.139,    141.1,        1,        0,   387.45
 05/02/1990,  32995, 11,     6.83,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.139,    102.1,        1,        0,   387.45
 05/02/1990,  32995, 11,     6.83,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.139,     61.1,        1,        0,   387.45
 05/02/1990,  32995, 11,     6.83,     6.10,        5,   68.457,    1.1833,    0.000,   92.455,    2.216,    5.139,     57.9,        0,        0,   387.45
 05/02/1990,  32995, 11,     6.83,     6.10,        6,  148.568,    0.7403,    0.000,  147.936,    3.156,    5.139,    200.7,        0,        0,   387.45
 05/02/1990,  32995, 12,     6.83,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.141,    178.8,        1,        0,   388.42
 05/02/1990,  32995, 12,     6.83,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.141,    141.1,        1,        0,   388.42
 05/02/1990,  32995, 12,     6.83,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.141,    102.1,        1,        0,   388.42
 05/02/1990,  32995, 12,     6.83,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.141,     61.1,        1,        0,   388.42
 05/02/1990,  32995, 12,     6.83,     6.10,        5,   68.457,    1.1862,    0.000,   92.455,    2.216,    5.141,     57.7,        0,        0,   388.42
 05/02/1990,  32995, 12,     6.83,     6.10,        6,  148.568,    0.7449,    0.000,  147.936,    3.156,    5.141,    199.4,        0,        0,   388.42
 05/02/1990,  32995, 13,     6.84,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.143,    178.8,        1,        0,   389.45
 05/02/1990,  32995, 13,     6.84,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.143,    141.1,        1,        0,   389.45
 05/02/1990,  32995, 13,     6.84,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.143,    102.1,        1,        0,   389.45
 05/02/1990,  32995, 13,     6.84,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.143,     61.1,        1,        0,   389.45
 05/02/1990,  32995, 13,     6.84,     6.10,        5,   68.457,    1.1896,    0.000,   92.455,    2.216,    5.143,     57.5,        0,        0,   389.45
 05/02/1990,  32995, 13,     6.84,     6.10,        6,  148.568,    0.7504,    0.000,  147.936,    3.156,    5.143,    198.0,        0,        0,   389.45
 05/02/1990,  32995, 14,     6.84,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.144,    178.8,        1,        0,   390.43
 05/02/1990,  32995, 14,     6.84,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.144,    141.1,        1,        0,   390.43
 05/02/1990,  32995, 14,     6.84,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.144,    102.1,        1,        0,   390.43
 05/02/1990,  32995, 14,     6.84,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.144,     61.1,        1,        0,   390.43
 05/02/1990,  32995, 14,     6.84,     6.10,        5,   68.457,    1.1932,    0.000,   92.455,    2.216,    5.144,     57.4,        0,        0,   390.43
 05/02/1990,  32995, 14,     6.84,     6.10,        6,  148.568,    0.7562,    0.000,  147.936,    3.156,    5.144,    196.5,        0,        0,   390.43
 05/02/1990,  32995, 15,     6.85,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.146,    178.8,        1,        0,   391.49
 05/02/1990,  32995, 15,     6.85,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.146,    141.1,        1,        0,   391.49
 05/02/1990,  32995, 15,     6.85,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.146,    102.1,        1,        0,   391.49
 05/02/1990,  32995, 15,     6.85,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.146,     61.1,        1,        0,   391.49
 05/02/1990,  32995, 15,     6.85,     6.10,        5,   68.457,    1.1973,    0.000,   92.455,    2.216,    5.146,     57.2,        0,        0,   391.49
 05/02/1990,  32995, 15,     6.85,     6.10,        6,  148.568,    0.7626,    0.000,  147.936,    3.156,    5.146,    194.8,        0,        0,   391.49
 05/02/1990,  32995, 16,     6.85,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.146,    178.8,        1,        0,   392.46
 05/02/1990,  32995, 16,     6.85,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.146,    141.1,        1,        0,   392.46
 05/02/1990,  32995, 16,     6.85,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.146,    102.1,        1,        0,   392.46
 05/02/1990,  32995, 16,     6.85,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.146,     61.1,        1,        0,   392.46
 05/02/1990,  32995, 16,     6.85,     6.10,        5,   68.457,    1.2014,    0.000,   92.455,    2.216,    5.146,     57.0,        0,        0,   392.46
 05/02/1990,  32995, 16,     6.85,     6.10,        6,  148.568,    0.7692,    0.000,  147.936,    3.156,    5.146,    193.1,        0,        0,   392.46
 05/02/1990,  32995, 17,     6.86,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.146,    178.8,        1,        0,   393.41
 05/02/1990,  32995, 17,     6.86,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.146,    141.1,        1,        0,   393.41
 05/02/1990,  32995, 17,     6.86,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.146,    102.1,        1,        0,   393.41
 05/02/1990,  32995, 17,     6.86,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.146,     61.1,        1,        0,   393.41
 05/02/1990,  32995, 17,     6.86,     6.10,        5,   68.457,    1.2054,    0.000,   92.455,    2.216,    5.146,     56.8,        0,        0,   393.41
 05/02/1990,  32995, 17,     6.86,     6.10,        6,  148.568,    0.7757,    0.000,  147.936,    3.156,    5.146,    191.5,        0,        0,   393.41
 05/02/1990,  32995, 18,     6.86,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.146,    178.8,        1,        0,   394.31
 05/02/1990,  32995, 18,     6.86,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.146,    141.1,        1,        0,   394.31
 05/02/1990,  32995, 18,     6.86,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.146,    102.1,        1,        0,   394.31
 05/02/1990,  32995, 18,     6.86,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.146,     61.1,        1,        0,   394.31
 05/02/1990,  32995, 18,     6.86,     6.10,        5,   68.457,    1.2091,    0.000,   92.455,    2.216,    5.146,     56.6,        0,        0,   394.31
 05/02/1990,  32995, 18,     6.86,     6.10,        6,  148.568,    0.7816,    0.000,  147.936,    3.156,    5.146,    190.1,        0,        0,   394.31
 05/02/1990,  32995, 19,     6.86,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.145,    178.8,        1,        0,   395.14
 05/02/1990,  32995, 19,     6.86,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.145,    141.1,        1,        0,   395.14
 05/02/1990,  32995, 19,     6.86,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.145,    102.1,        1,        0,   395.14
 05/02/1990,  32995, 19,     6.86,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.145,     61.1,        1,        0,   395.14
 05/02/1990,  32995, 19,     6.86,     6.10,        5,   68.457,    1.2122,    0.000,   92.455,    2.216,    5.145,     56.5,        0,        0,   395.14
 05/02/1990,  32995, 19,     6.86,     6.10,        6,  148.568,    0.7866,    0.000,  147.936,    3.156,    5.145,    188.9,        0,        0,   395.14
 05/02/1990,  32995, 20,     6.87,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.144,    178.8,        1,        0,   395.92
 05/02/1990,  32995, 20,     6.87,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.144,    141.1,        1,        0,   395.92
 05/02/1990,  32995, 20,     6.87,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.144,    102.1,        1,        0,   395.92
 05/02/1990,  32995, 20,     6.87,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.144,     61.1,        1,        0,   395.92
 05/02/1990,  32995, 20,     6.87,     6.10,        5,   68.457,    1.2147,    0.000,   92.455,    2.216,    5.144,     56.4,        0,        0,   395.92
 05/02/1990,  32995, 20,     6.87,     6.10,        6,  148.568,    0.7905,    0.000,  147.936,    3.156,    5.144,    187.9,        0,        0,   395.92
 05/02/1990,  32995, 21,     6.87,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.143,    178.8,        1,        0,   396.68
 05/02/1990,  32995, 21,     6.87,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.143,    141.1,        1,        0,   396.68
 05/02/1990,  32995, 21,     6.87,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.143,    102.1,        1,        0,   396.68
 05/02/1990,  32995, 21,     6.87,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.143,     61.1,        1,        0,   396.68
 05/02/1990,  32995, 21,     6.87,     6.10,        5,   68.457,    1.2166,    0.000,   92.455,    2.216,    5.143,     56.3,        0,        0,   396.68
 05/02/1990,  32995, 21,     6.87,     6.10,        6,  148.568,    0.7936,    0.000,  147.936,    3.156,    5.143,    187.2,        0,        0,   396.68
 05/02/1990,  32995, 22,     6.88,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.142,    178.8,        1,        0,   397.43
 05/02/1990,  32995, 22,     6.88,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.142,    141.1,        1,        0,   397.43
 05/02/1990,  32995, 22,     6.88,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.142,    102.1,        1,        0,   397.43
 05/02/1990,  32995, 22,     6.88,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.142,     61.1,        1,        0,   397.43
 05/02/1990,  32995, 22,     6.88,     6.10,        5,   68.457,    1.2181,    0.000,   92.455,    2.216,    5.142,     56.2,        0,        0,   397.43
 05/02/1990,  32995, 22,     6.88,     6.10,        6,  148.568,    0.7960,    0.000,  147.936,    3.156,    5.142,    186.6,        0,        0,   397.43
 05/02/1990,  32995, 23,     6.88,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.140,    178.8,        1,        0,   398.16
 05/02/1990,  32995, 23,     6.88,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.140,    141.1,        1,        0,   398.16
 05/02/1990,  32995, 23,     6.88,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.140,    102.1,        1,        0,   398.16
 05/02/1990,  32995, 23,     6.88,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.140,     61.1,        1,        0,   398.16
 05/02/1990,  32995, 23,     6.88,     6.10,        5,   68.457,    1.2193,    0.000,   92.455,    2.216,    5.140,     56.1,        0,        0,   398.16
 05/02/1990,  32995, 23,     6.88,     6.10,        6,  148.568,    0.7979,    0.000,  147.936,    3.156,    5.140,    186.2,        0,        0,   398.16
 05/03/1990,  32996, -0,     6.88,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.139,    178.8,        1,        0,   398.87
 05/03/1990,  32996, -0,     6.88,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.139,    141.1,        1,        0,   398.87
 05/03/1990,  32996, -0,     6.88,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.139,    102.1,        1,        0,   398.87
 05/03/1990,  32996, -0,     6.88,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.139,     61.1,        1,        0,   398.87
 05/03/1990,  32996, -0,     6.88,     6.10,        5,   68.457,    1.2202,    0.000,   92.455,    2.216,    5.139,     56.1,        0,        0,   398.87
 05/03/1990,  32996, -0,     6.88,     6.10,        6,  148.568,    0.7993,    0.000,  147.936,    3.156,    5.139,    185.9,        0,        0,   398.87
 05/03/1990,  32996,  1,     6.89,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.138,    178.8,        1,        0,   399.59
 05/03/1990,  32996,  1,     6.89,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.138,    141.1,        1,        0,   399.59
 05/03/1990,  32996,  1,     6.89,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.138,    102.1,        1,        0,   399.59
 05/03/1990,  32996,  1,     6.89,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.138,     61.1,        1,        0,   399.59
 05/03/1990,  32996,  1,     6.89,     6.10,        5,   68.457,    1.2214,    0.000,   92.455,    2.216,    5.138,     56.1,        0,        0,   399.59
 05/03/1990,  32996,  1,     6.89,     6.10,        6,  148.568,    0.8012,    0.000,  147.936,    3.156,    5.138,    185.4,        0,        0,   399.59
 05/03/1990,  32996,  2,     6.89,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.137,    178.8,        1,        0,   400.29
 05/03/1990,  32996,  2,     6.89,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.137,    141.1,        1,        0,   400.29
 05/03/1990,  32996,  2,     6.89,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.137,    102.1,        1,        0,   400.29
 05/03/1990,  32996,  2,     6.89,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.137,     61.1,        1,        0,   400.29
 05/03/1990,  32996,  2,     6.89,     6.10,        5,   68.457,    1.2222,    0.000,   92.455,    2.216,    5.137,     56.0,        0,        0,   400.29
 05/03/1990,  32996,  2,     6.89,     6.10,        6,  148.568,    0.8026,    0.000,  147.936,    3.156,    5.137,    185.1,        0,        0,   400.29
 05/03/1990,  32996,  3,     6.90,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.135,    178.8,        1,        0,   400.98
 05/03/1990,  32996,  3,     6.90,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.135,    141.1,        1,        0,   400.98
 05/03/1990,  32996,  3,     6.90,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.135,    102.1,        1,        0,   400.98
 05/03/1990,  32996,  3,     6.90,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.135,     61.1,        1,        0,   400.98
 05/03/1990,  32996,  3,     6.90,     6.10,        5,   68.457,    1.2229,    0.000,   92.455,    2.216,    5.135,     56.0,        0,        0,   400.98
 05/03/1990,  32996,  3,     6.90,     6.10,        6,  148.568,    0.8037,    0.000,  147.936,    3.156,    5.135,    184.9,        0,        0,   400.98
 05/03/1990,  32996,  4,     6.90,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.134,    178.8,        1,        0,   401.67
 05/03/1990,  32996,  4,     6.90,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.134,    141.1,        1,        0,   401.67
 05/03/1990,  32996,  4,     6.90,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.134,    102.1,        1,        0,   401.67
 05/03/1990,  32996,  4,     6.90,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.134,     61.1,        1,        0,   401.67
 05/03/1990,  32996,  4,     6.90,     6.10,        5,   68.457,    1.2234,    0.000,   92.455,    2.216,    5.134,     56.0,        0,        0,   401.67
 05/03/1990,  32996,  4,     6.90,     6.10,        6,  148.568,    0.8044,    0.000,  147.936,    3.156,    5.134,    184.7,        0,        0,   401.67
 05/03/1990,  32996,  5,     6.90,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.133,    178.8,        1,        0,   402.35
 05/03/1990,  32996,  5,     6.90,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.133,    141.1,        1,        0,   402.35
 05/03/1990,  32996,  5,     6.90,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.133,    102.1,        1,        0,   402.35
 05/03/1990,  32996,  5,     6.90,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.133,     61.1,        1,        0,   402.35
 05/03/1990,  32996,  5,     6.90,     6.10,        5,   68.457,    1.2237,    0.000,   92.455,    2.216,    5.133,     55.9,        0,        0,   402.35
 05/03/1990,  32996,  5,     6.90,     6.10,        6,  148.568,    0.8049,    0.000,  147.936,    3.156,    5.133,    184.6,        0,        0,   402.35
 05/03/1990,  32996,  6,     6.91,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.132,    178.8,        1,        0,   403.04
 05/03/1990,  32996,  6,     6.91,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.132,    141.1,        1,        0,   403.04
 05/03/1990,  32996,  6,     6.91,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.132,    102.1,        1,        0,   403.04
 05/03/1990,  32996,  6,     6.91,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.132,     61.1,        1,        0,   403.04
 05/03/1990,  32996,  6,     6.91,     6.10,        5,   68.457,    1.2239,    0.000,   92.455,    2.216,    5.132,     55.9,        0,        0,   403.04
 05/03/1990,  32996,  6,     6.91,     6.10,        6,  148.568,    0.8053,    0.000,  147.936,    3.156,    5.132,    184.5,        0,        0,   403.04
 05/03/1990,  32996,  7,     6.91,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.131,    178.8,        1,        0,   403.73
 05/03/1990,  32996,  7,     6.91,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.131,    141.1,        1,        0,   403.73
 05/03/1990,  32996,  7,     6.91,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.131,    102.1,        1,        0,   403.73
 05/03/1990,  32996,  7,     6.91,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.131,     61.1,        1,        0,   403.73
 05/03/1990,  32996,  7,     6.91,     6.10,        5,   68.457,    1.2239,    0.000,   92.455,    2.216,    5.131,     55.9,        0,        0,   403.73
 05/03/1990,  32996,  7,     6.91,     6.10,        6,  148.568,    0.8053,    0.000,  147.936,    3.156,    5.131,    184.5,        0,        0,   403.73
 05/03/1990,  32996,  8,     6.91,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.130,    178.8,        1,        0,   404.47
 05/03/1990,  32996,  8,     6.91,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.130,    141.1,        1,        0,   404.47
 05/03/1990,  32996,  8,     6.91,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.130,    102.1,        1,        0,   404.47
 05/03/1990,  32996,  8,     6.91,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.130,     61.1,        1,        0,   404.47
 05/03/1990,  32996,  8,     6.91,     6.10,        5,   68.457,    1.2243,    0.000,   92.455,    2.216,    5.130,     55.9,        0,        0,   404.47
 05/03/1990,  32996,  8,     6.91,     6.10,        6,  148.568,    0.8059,    0.000,  147.936,    3.156,    5.130,    184.3,        0,        0,   404.47
 05/03/1990,  32996,  9,     6.92,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.129,    178.8,        1,        0,   405.29
 05/03/1990,  32996,  9,     6.92,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.129,    141.1,        1,        0,   405.29
 05/03/1990,  32996,  9,     6.92,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.129,    102.1,        1,        0,   405.29
 05/03/1990,  32996,  9,     6.92,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.129,     61.1,        1,        0,   405.29
 05/03/1990,  32996,  9,     6.92,     6.10,        5,   68.457,    1.2254,    0.000,   92.455,    2.216,    5.129,     55.9,        0,        0,   405.29
 05/03/1990,  32996,  9,     6.92,     6.10,        6,  148.568,    0.8076,    0.000,  147.936,    3.156,    5.129,    184.0,        0,        0,   405.29
 05/03/1990,  32996, 10,     6.92,     6.10,        1,    0.000,    0.0460,    8.225,    8.152,    0.659,    5.129,    178.8,        1,        0,   406.11
 05/03/1990,  32996, 10,     6.92,     6.10,        2,    0.000,    0.1174,   16.564,   16.111,    0.663,    5.129,    141.1,        1,        0,   406.11
 05/03/1990,  32996, 10,     6.92,     6.10,        3,    0.000,    0.2867,   29.279,   30.388,    1.207,    5.129,    102.1,        1,        0,   406.11
 05/03/1990,  32996, 10,     6.92,     6.10,        4,    0.000,    0.6995,   42.742,   54.478,    1.481,    5.129,     61.1,        1,        0,   406.11
 05/03/1990,  32996, 10,     6.92,     6.10,        5,   68.457,    1.2267,    0.000,   92.455,    2.216,    5.129,     55.8,        0,        0,   406.11
 05/03/1990,  32996, 10,     6.92,     6.10,        6,  148.568,    0.8098,    0.000,  147.936,    3.156,    5.129,    183.5,        0,        0,   406.11
