jday	date	hour	solrad	temp	precip	rh	co2
193	'07/12/1990'	7	200.0	27.8	0.0	78.91	400
193	'07/12/1990'	8	465.0	28.9	0.0	73.9	400
193	'07/12/1990'	9	669.0	30.0	0.0	64.68	400
193	'07/12/1990'	10	761.0	32.2	0.0	51.14	400
193	'07/12/1990'	11	765.0	34.4	0.0	43.64	400
193	'07/12/1990'	12	873.0	35.0	0.0	39.09	400
193	'07/12/1990'	13	716.0	36.7	0.0	33.09	400
193	'07/12/1990'	14	609.0	36.1	0.0	33.15	400
193	'07/12/1990'	15	328.0	38.3	0.0	30.24	400
193	'07/12/1990'	16	157.0	35.6	0.0	40.75	400
193	'07/12/1990'	17	73.0	24.4	8.6	90.61	400
193	'07/12/1990'	18	36.0	24.4	3.8	93.45	400
193	'07/12/1990'	19	7.0	23.9	1.3	96.37	400
193	'07/12/1990'	20	0.0	23.9	1.5	93.43	400
193	'07/12/1990'	21	0.0	23.9	0.3	93.43	400
193	'07/12/1990'	22	0.0	23.9	0.0	96.37	400
193	'07/12/1990'	23	0.0	24.4	0.0	93.45	400
194	'07/13/1990'	0	0.0	24.4	0.0	96.98	400
194	'07/13/1990'	1	0.0	24.4	0.0	96.98	400
194	'07/13/1990'	2	0.0	24.4	0.0	93.45	400
194	'07/13/1990'	3	0.0	24.4	0.0	93.45	400
194	'07/13/1990'	4	0.0	24.4	0.0	93.45	400
194	'07/13/1990'	5	6.0	24.4	0.0	93.45	400
194	'07/13/1990'	6	66.0	24.4	0.0	90.61	400
194	'07/13/1990'	7	239.0	26.1	0.0	81.69	400
194	'07/13/1990'	8	509.0	27.8	0.0	73.73	400
194	'07/13/1990'	9	719.0	28.3	0.0	60.06	400
194	'07/13/1990'	10	873.0	29.4	0.0	48.9	400
194	'07/13/1990'	11	961.0	30.6	0.0	40.82	400
194	'07/13/1990'	12	877.0	31.1	0.0	35.48	400
194	'07/13/1990'	13	942.0	32.8	0.0	26.87	400
194	'07/13/1990'	14	897.0	33.9	0.0	21.59	400
194	'07/13/1990'	15	750.0	34.4	0.0	19.46	400
194	'07/13/1990'	16	552.0	34.4	0.0	20.98	400
194	'07/13/1990'	17	325.0	34.4	0.0	20.27	400
194	'07/13/1990'	18	114.0	33.9	0.0	20.87	400
194	'07/13/1990'	19	14.0	32.8	0.0	22.23	400
194	'07/13/1990'	20	0.0	28.9	0.0	36.35	400
194	'07/13/1990'	21	0.0	27.8	0.0	36.08	400
194	'07/13/1990'	22	0.0	25.6	0.0	42.6	400
194	'07/13/1990'	23	0.0	24.4	0.0	44.33	400
195	'07/14/1990'	0	0.0	23.3	0.0	51.05	400
195	'07/14/1990'	1	0.0	23.3	0.0	52.77	400
195	'07/14/1990'	2	0.0	23.3	0.0	52.77	400
195	'07/14/1990'	3	0.0	22.8	0.0	58.52	400
195	'07/14/1990'	4	0.0	21.1	0.0	75.57	400
195	'07/14/1990'	5	10.0	20.0	0.0	75.41	400
195	'07/14/1990'	6	104.0	19.4	0.0	78.33	400
195	'07/14/1990'	7	305.0	22.8	0.0	56.62	400
195	'07/14/1990'	8	538.0	25.6	0.0	47.68	400
195	'07/14/1990'	9	736.0	27.2	0.0	41.6	400
195	'07/14/1990'	10	898.0	28.3	0.0	38.95	400
195	'07/14/1990'	11	996.0	28.9	0.0	36.35	400
195	'07/14/1990'	12	1008.0	30.6	0.0	31.59	400
195	'07/14/1990'	13	942.0	31.7	0.0	26.6	400
195	'07/14/1990'	14	913.0	32.8	0.0	25.81	400
195	'07/14/1990'	15	732.0	33.9	0.0	24.22	400
195	'07/14/1990'	16	564.0	33.9	0.0	23.42	400
195	'07/14/1990'	17	340.0	33.9	0.0	23.42	400
195	'07/14/1990'	18	126.0	33.9	0.0	23.42	400
195	'07/14/1990'	19	14.0	32.2	0.0	26.72	400
195	'07/14/1990'	20	0.0	27.8	0.0	48.21	400
195	'07/14/1990'	21	0.0	26.1	0.0	59.6	400
195	'07/14/1990'	22	0.0	25.6	0.0	61.44	400
195	'07/14/1990'	23	0.0	25.0	0.0	65.8	400
196	'07/15/1990'	0	0.0	23.9	0.0	73.13	400
196	'07/15/1990'	1	0.0	24.4	0.0	70.92	400
196	'07/15/1990'	2	0.0	24.4	0.0	70.92	400
196	'07/15/1990'	3	0.0	22.8	0.0	80.8	400
196	'07/15/1990'	4	0.0	23.3	0.0	78.34	400
196	'07/15/1990'	5	7.0	23.3	0.0	78.34	400
196	'07/15/1990'	6	79.0	23.3	0.0	84.51	400
196	'07/15/1990'	7	318.0	25.0	0.0	76.13	400
196	'07/15/1990'	8	304.0	28.3	0.0	64.36	400
196	'07/15/1990'	9	359.0	30.6	0.0	56.16	400
196	'07/15/1990'	10	467.0	30.6	0.0	52.4	400
196	'07/15/1990'	11	504.0	31.1	0.0	47.46	400
196	'07/15/1990'	12	422.0	31.1	0.0	50.89	400
196	'07/15/1990'	13	333.0	31.7	0.0	51.02	400
196	'07/15/1990'	14	317.0	30.0	0.0	58.18	400
196	'07/15/1990'	15	329.0	30.0	0.0	60.41	400
196	'07/15/1990'	16	250.0	29.4	0.0	58.42	400
196	'07/15/1990'	17	90.0	27.8	0.3	64.27	400
196	'07/15/1990'	18	64.0	25.0	1.0	87.34	400
196	'07/15/1990'	19	11.0	25.6	0.3	78.64	400
196	'07/15/1990'	20	0.0	25.6	0.0	75.74	400
196	'07/15/1990'	21	0.0	25.0	0.3	78.56	400
196	'07/15/1990'	22	0.0	23.9	1.0	90.02	400
196	'07/15/1990'	23	0.0	22.8	1.3	93.39	400
197	'07/16/1990'	0	0.0	22.8	7.6	93.39	400
197	'07/16/1990'	1	0.0	22.8	21.6	100.0	400
197	'07/16/1990'	2	0.0	22.8	1.3	96.34	400
197	'07/16/1990'	3	0.0	23.3	2.5	96.95	400
197	'07/16/1990'	4	0.0	22.8	5.6	100.0	400
197	'07/16/1990'	5	4.0	22.8	19.6	100.0	400
197	'07/16/1990'	6	31.0	22.8	7.9	100.0	400
197	'07/16/1990'	7	96.0	22.8	8.9	100.0	400
197	'07/16/1990'	8	145.0	22.8	4.1	100.0	400
197	'07/16/1990'	9	204.0	22.2	13.0	100.0	400
197	'07/16/1990'	10	251.0	22.8	3.0	96.34	400
197	'07/16/1990'	11	290.0	22.2	1.3	96.93	400
197	'07/16/1990'	12	289.0	23.3	2.5	96.95	400
197	'07/16/1990'	13	286.0	23.3	1.3	96.95	400
197	'07/16/1990'	14	249.0	23.3	1.8	96.95	400
197	'07/16/1990'	15	226.0	23.9	0.3	96.37	400
197	'07/16/1990'	16	164.0	23.3	8.6	96.95	400
197	'07/16/1990'	17	93.0	23.3	6.6	100.0	400
197	'07/16/1990'	18	36.0	23.3	8.1	96.95	400
197	'07/16/1990'	19	8.0	22.8	16.0	100.0	400
197	'07/16/1990'	20	0.0	22.8	33.0	100.0	400
197	'07/16/1990'	21	0.0	23.3	14.0	96.95	400
197	'07/16/1990'	22	0.0	23.3	1.3	96.95	400
197	'07/16/1990'	23	0.0	23.9	4.1	96.37	400
198	'07/17/1990'	0	0.0	23.9	6.4	100.0	400
198	'07/17/1990'	1	0.0	22.8	42.7	100.0	400
198	'07/17/1990'	2	0.0	23.9	0.5	100.0	400
198	'07/17/1990'	3	0.0	24.4	0.0	87.29	400
198	'07/17/1990'	4	0.0	25.0	0.0	93.48	400
198	'07/17/1990'	5	4.0	24.4	2.5	93.45	400
198	'07/17/1990'	6	34.0	23.3	6.9	100.0	400
198	'07/17/1990'	7	97.0	23.9	3.3	96.37	400
198	'07/17/1990'	8	161.0	25.0	1.5	81.56	400
198	'07/17/1990'	9	199.0	25.6	1.5	96.41	400
198	'07/17/1990'	10	257.0	26.1	0.8	97.01	400
198	'07/17/1990'	11	477.0	26.7	0.8	96.44	400
198	'07/17/1990'	12	305.0	26.1	0.3	78.7	400
198	'07/17/1990'	13	458.0	28.3	0.0	84.98	400
198	'07/17/1990'	14	401.0	28.9	0.0	84.52	400
198	'07/17/1990'	15	340.0	29.4	0.0	76.74	400
198	'07/17/1990'	16	250.0	29.4	0.0	79.6	400
198	'07/17/1990'	17	161.0	28.9	0.0	79.05	400
198	'07/17/1990'	18	70.0	28.3	0.0	78.98	400
198	'07/17/1990'	19	12.0	26.7	0.0	75.89	400
198	'07/17/1990'	20	0.0	26.7	0.0	90.19	400
198	'07/17/1990'	21	0.0	26.7	0.0	93.55	400
198	'07/17/1990'	22	0.0	26.7	0.0	86.94	400
198	'07/17/1990'	23	0.0	25.0	5.1	93.48	400
199	'07/18/1990'	0	0.0	25.6	0.0	92.93	400
199	'07/18/1990'	1	0.0	25.6	0.0	96.41	400
199	'07/18/1990'	2	0.0	24.4	0.0	87.29	400
199	'07/18/1990'	3	0.0	24.4	0.5	93.45	400
199	'07/18/1990'	4	0.0	24.4	0.8	96.98	400
199	'07/18/1990'	5	3.0	24.4	0.3	100.0	400
199	'07/18/1990'	6	45.0	24.4	0.0	96.98	400
199	'07/18/1990'	7	100.0	25.0	0.0	96.4	400
199	'07/18/1990'	8	205.0	25.6	0.0	92.93	400
199	'07/18/1990'	9	278.0	26.7	0.0	86.94	400
199	'07/18/1990'	10	359.0	27.8	0.0	73.73	400
199	'07/18/1990'	11	563.0	28.9	0.0	71.21	400
199	'07/18/1990'	12	406.0	30.0	0.0	71.39	400
199	'07/18/1990'	13	352.0	27.2	0.0	76.44	400
199	'07/18/1990'	14	317.0	26.1	0.0	76.28	400
199	'07/18/1990'	15	318.0	26.7	0.0	68.66	400
199	'07/18/1990'	16	223.0	27.2	0.0	73.64	400
199	'07/18/1990'	17	245.0	27.8	0.0	73.73	400
199	'07/18/1990'	18	77.0	27.2	0.0	76.44	400
199	'07/18/1990'	19	9.0	26.7	0.0	84.31	400
199	'07/18/1990'	20	0.0	26.1	0.0	84.25	400
199	'07/18/1990'	21	0.0	25.6	0.0	90.12	400
199	'07/18/1990'	22	0.0	25.0	0.0	90.09	400
199	'07/18/1990'	23	0.0	25.0	0.0	90.09	400
200	'07/19/1990'	0	0.0	25.0	0.0	90.09	400
200	'07/19/1990'	1	0.0	25.0	0.0	90.09	400
200	'07/19/1990'	2	0.0	24.4	0.0	93.45	400
200	'07/19/1990'	3	0.0	24.4	0.0	96.98	400
200	'07/19/1990'	4	0.0	24.4	0.0	96.98	400
200	'07/19/1990'	5	0.0	25.0	0.0	90.09	400
200	'07/19/1990'	6	32.0	24.4	0.0	93.45	400
200	'07/19/1990'	7	82.0	25.0	0.0	90.09	400
200	'07/19/1990'	8	270.0	26.1	0.0	87.43	400
200	'07/19/1990'	9	422.0	27.8	0.0	81.37	400
200	'07/19/1990'	10	331.0	28.9	0.0	76.2	400
200	'07/19/1990'	11	196.0	28.9	0.0	71.21	400
200	'07/19/1990'	12	235.0	25.0	2.0	87.34	400
200	'07/19/1990'	13	230.0	24.4	0.5	90.61	400
200	'07/19/1990'	14	243.0	23.9	2.0	87.25	400
200	'07/19/1990'	15	302.0	23.9	1.0	93.43	400
200	'07/19/1990'	16	233.0	24.4	0.0	90.61	400
200	'07/19/1990'	17	164.0	25.0	0.0	87.34	400
200	'07/19/1990'	18	54.0	25.0	0.0	84.15	400
200	'07/19/1990'	19	14.0	25.0	0.0	87.34	400
200	'07/19/1990'	20	0.0	24.4	0.0	90.61	400
200	'07/19/1990'	21	0.0	23.9	0.0	93.43	400
200	'07/19/1990'	22	0.0	23.3	0.0	96.95	400
200	'07/19/1990'	23	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	0	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	1	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	2	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	3	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	4	0.0	23.3	0.0	96.95	400
201	'07/20/1990'	5	1.0	23.3	0.0	96.95	400
201	'07/20/1990'	6	60.0	23.3	0.0	96.95	400
201	'07/20/1990'	7	153.0	23.3	0.0	96.95	400
201	'07/20/1990'	8	302.0	25.0	0.0	90.09	400
201	'07/20/1990'	9	240.0	26.7	0.0	86.94	400
201	'07/20/1990'	10	568.0	29.4	0.0	73.97	400
201	'07/20/1990'	11	534.0	30.6	0.0	66.83	400
201	'07/20/1990'	12	452.0	31.1	0.0	64.89	400
201	'07/20/1990'	13	271.0	30.6	0.0	66.83	400
201	'07/20/1990'	14	175.0	28.3	6.4	76.59	400
201	'07/20/1990'	15	453.0	25.0	30.2	87.34	400
201	'07/20/1990'	16	437.0	29.4	0.0	64.57	400
201	'07/20/1990'	17	182.0	28.9	0.0	76.2	400
201	'07/20/1990'	18	42.0	28.9	0.0	76.2	400
201	'07/20/1990'	19	8.0	27.8	0.0	84.42	400
201	'07/20/1990'	20	0.0	26.7	0.0	86.94	400
201	'07/20/1990'	21	0.0	26.1	0.0	90.15	400
201	'07/20/1990'	22	0.0	25.6	0.0	92.93	400
201	'07/20/1990'	23	0.0	25.0	0.0	96.4	400
202	'07/21/1990'	0	0.0	25.0	0.0	96.4	400
202	'07/21/1990'	1	0.0	25.0	0.0	96.4	400
202	'07/21/1990'	2	0.0	24.4	0.0	96.98	400
202	'07/21/1990'	3	0.0	24.4	0.0	96.98	400
202	'07/21/1990'	4	0.0	23.9	0.0	100.0	400
202	'07/21/1990'	5	6.0	23.9	0.0	100.0	400
202	'07/21/1990'	6	83.0	23.9	0.0	100.0	400
202	'07/21/1990'	7	300.0	25.0	0.0	96.4	400
202	'07/21/1990'	8	446.0	27.2	0.0	87.51	400
202	'07/21/1990'	9	664.0	28.9	0.0	73.9	400
202	'07/21/1990'	10	789.0	29.4	0.0	69.13	400
202	'07/21/1990'	11	1016.0	31.1	0.0	60.63	400
202	'07/21/1990'	12	682.0	32.2	0.0	56.86	400
202	'07/21/1990'	13	923.0	32.2	0.0	60.85	400
202	'07/21/1990'	14	818.0	32.2	0.0	56.86	400
202	'07/21/1990'	15	709.0	32.2	0.0	54.78	400
202	'07/21/1990'	16	525.0	31.7	0.0	58.54	400
202	'07/21/1990'	17	337.0	31.7	0.0	52.65	400
202	'07/21/1990'	18	122.0	30.6	0.0	54.42	400
202	'07/21/1990'	19	16.0	29.4	0.0	69.13	400
202	'07/21/1990'	20	0.0	27.2	0.0	78.84	400
202	'07/21/1990'	21	0.0	26.1	0.0	87.43	400
202	'07/21/1990'	22	0.0	25.6	0.0	92.93	400
202	'07/21/1990'	23	0.0	25.6	0.0	92.93	400
203	'07/22/1990'	0	0.0	25.0	0.0	93.48	400
203	'07/22/1990'	1	0.0	25.0	0.0	93.48	400
203	'07/22/1990'	2	0.0	25.0	0.0	93.48	400
203	'07/22/1990'	3	0.0	24.4	0.0	96.98	400
203	'07/22/1990'	4	0.0	24.4	0.0	96.98	400
203	'07/22/1990'	5	5.0	23.9	0.0	100.0	400
203	'07/22/1990'	6	69.0	23.9	0.0	96.37	400
203	'07/22/1990'	7	243.0	25.6	0.0	92.93	400
203	'07/22/1990'	8	329.0	27.8	0.0	84.42	400
203	'07/22/1990'	9	628.0	29.4	0.0	71.73	400
203	'07/22/1990'	10	705.0	30.0	0.0	64.68	400
203	'07/22/1990'	11	927.0	30.0	0.0	69.23	400
203	'07/22/1990'	12	737.0	30.0	0.3	74.06	400
203	'07/22/1990'	13	739.0	32.2	0.0	58.64	400
203	'07/22/1990'	14	801.0	32.2	0.0	58.64	400
203	'07/22/1990'	15	694.0	31.7	0.0	62.65	400
203	'07/22/1990'	16	448.0	32.8	0.0	56.63	400
203	'07/22/1990'	17	303.0	32.2	0.0	58.64	400
203	'07/22/1990'	18	101.0	31.1	0.0	60.63	400
203	'07/22/1990'	19	12.0	29.4	0.0	71.73	400
203	'07/22/1990'	20	0.0	27.8	0.0	78.91	400
203	'07/22/1990'	21	0.0	27.2	0.0	84.36	400
203	'07/22/1990'	22	0.0	26.1	0.0	90.15	400
203	'07/22/1990'	23	0.0	26.1	0.0	90.15	400
204	'07/23/1990'	0	0.0	25.6	0.0	92.93	400
204	'07/23/1990'	1	0.0	25.6	0.0	92.93	400
204	'07/23/1990'	2	0.0	25.6	0.0	92.93	400
204	'07/23/1990'	3	0.0	25.6	0.0	96.41	400
204	'07/23/1990'	4	0.0	25.0	0.0	96.4	400
204	'07/23/1990'	5	3.0	25.6	0.0	92.93	400
204	'07/23/1990'	6	75.0	25.6	0.0	90.12	400
204	'07/23/1990'	7	305.0	26.7	0.0	90.19	400
204	'07/23/1990'	8	317.0	28.3	0.0	84.98	400
204	'07/23/1990'	9	551.0	29.4	0.0	71.73	400
204	'07/23/1990'	10	570.0	29.4	0.0	62.59	400
204	'07/23/1990'	11	390.0	26.7	0.0	68.66	400
204	'07/23/1990'	12	500.0	27.2	0.0	78.84	400
204	'07/23/1990'	13	528.0	28.3	0.0	73.81	400
204	'07/23/1990'	14	344.0	29.4	0.0	67.02	400
204	'07/23/1990'	15	469.0	30.0	0.0	69.23	400
204	'07/23/1990'	16	325.0	30.6	0.0	66.83	400
204	'07/23/1990'	17	221.0	28.9	0.0	69.04	400
204	'07/23/1990'	18	63.0	28.3	0.0	68.94	400
204	'07/23/1990'	19	12.0	27.2	0.0	76.44	400
204	'07/23/1990'	20	0.0	26.7	0.0	81.25	400
204	'07/23/1990'	21	0.0	25.6	0.0	86.85	400
204	'07/23/1990'	22	0.0	25.6	0.0	90.12	400
204	'07/23/1990'	23	0.0	25.6	0.0	90.12	400
205	'07/24/1990'	0	0.0	25.6	0.0	90.12	400
205	'07/24/1990'	1	0.0	25.6	0.0	90.12	400
205	'07/24/1990'	2	0.0	25.6	0.0	92.93	400
205	'07/24/1990'	3	0.0	25.6	0.0	92.93	400
205	'07/24/1990'	4	0.0	25.6	0.0	92.93	400
205	'07/24/1990'	5	1.0	25.6	0.0	92.93	400
205	'07/24/1990'	6	33.0	26.1	0.0	84.25	400
205	'07/24/1990'	7	146.0	26.7	0.0	86.94	400
205	'07/24/1990'	8	168.0	26.1	0.3	78.7	400
205	'07/24/1990'	9	526.0	28.3	0.0	68.94	400
205	'07/24/1990'	10	561.0	30.0	0.0	69.23	400
205	'07/24/1990'	11	792.0	27.2	0.0	73.64	400
205	'07/24/1990'	12	572.0	31.7	0.0	54.67	400
205	'07/24/1990'	13	731.0	31.7	0.0	54.67	400
205	'07/24/1990'	14	519.0	31.7	0.0	56.4	400
205	'07/24/1990'	15	374.0	31.7	0.0	58.54	400
205	'07/24/1990'	16	325.0	30.6	0.0	62.44	400
205	'07/24/1990'	17	101.0	29.4	0.0	71.73	400
205	'07/24/1990'	18	41.0	24.4	11.9	90.61	400
205	'07/24/1990'	19	10.0	25.0	0.0	87.34	400
205	'07/24/1990'	20	0.0	25.6	0.0	86.85	400
205	'07/24/1990'	21	0.0	26.1	0.0	93.53	400
205	'07/24/1990'	22	0.0	26.7	0.0	93.55	400
205	'07/24/1990'	23	0.0	26.7	0.0	93.55	400
206	'07/25/1990'	0	0.0	26.7	0.0	93.55	400
206	'07/25/1990'	1	0.0	26.7	0.0	93.55	400
206	'07/25/1990'	2	0.0	26.7	0.0	93.55	400
206	'07/25/1990'	3	0.0	26.7	0.0	93.55	400
206	'07/25/1990'	4	0.0	26.7	0.0	90.19	400
206	'07/25/1990'	5	2.0	26.7	0.0	90.19	400
206	'07/25/1990'	6	39.0	26.1	0.0	93.53	400
206	'07/25/1990'	7	177.0	26.1	0.0	93.53	400
206	'07/25/1990'	8	377.0	28.9	0.0	76.2	400
206	'07/25/1990'	9	602.0	30.0	0.0	71.39	400
206	'07/25/1990'	10	758.0	30.6	0.0	64.4	400
206	'07/25/1990'	11	901.0	31.7	0.0	60.38	400
206	'07/25/1990'	12	796.0	31.7	0.0	56.4	400
206	'07/25/1990'	13	852.0	32.2	0.0	56.86	400
206	'07/25/1990'	14	804.0	32.8	0.0	52.9	400
206	'07/25/1990'	15	659.0	32.8	0.0	49.39	400
206	'07/25/1990'	16	498.0	32.8	0.0	52.9	400
206	'07/25/1990'	17	263.0	31.7	0.0	54.67	400
206	'07/25/1990'	18	85.0	30.0	0.0	64.68	400
206	'07/25/1990'	19	7.0	28.9	0.0	66.52	400
206	'07/25/1990'	20	0.0	26.7	0.0	81.25	400
206	'07/25/1990'	21	0.0	26.1	0.0	87.43	400
206	'07/25/1990'	22	0.0	25.6	0.0	90.12	400
206	'07/25/1990'	23	0.0	25.0	0.0	93.48	400
207	'07/26/1990'	0	0.0	25.0	0.0	90.09	400
207	'07/26/1990'	1	0.0	24.4	0.0	93.45	400
207	'07/26/1990'	2	0.0	23.9	0.0	93.43	400
207	'07/26/1990'	3	0.0	23.3	0.0	96.95	400
207	'07/26/1990'	4	0.0	23.3	0.0	96.95	400
207	'07/26/1990'	5	2.0	23.3	0.0	96.95	400
207	'07/26/1990'	6	73.0	23.9	0.0	93.43	400
207	'07/26/1990'	7	268.0	25.6	0.0	90.12	400
207	'07/26/1990'	8	387.0	28.3	0.0	78.98	400
207	'07/26/1990'	9	615.0	29.4	0.0	71.73	400
207	'07/26/1990'	10	643.0	31.1	0.0	64.89	400
207	'07/26/1990'	11	873.0	31.7	0.0	60.38	400
207	'07/26/1990'	12	892.0	31.7	0.0	64.61	400
207	'07/26/1990'	13	914.0	31.7	0.0	64.61	400
207	'07/26/1990'	14	801.0	32.2	0.0	60.85	400
207	'07/26/1990'	15	704.0	32.2	0.0	62.75	400
207	'07/26/1990'	16	515.0	32.2	0.0	62.75	400
207	'07/26/1990'	17	288.0	31.1	0.0	66.91	400
207	'07/26/1990'	18	101.0	30.0	0.0	69.23	400
207	'07/26/1990'	19	10.0	28.9	0.0	76.2	400
207	'07/26/1990'	20	0.0	27.8	0.0	81.37	400
207	'07/26/1990'	21	0.0	26.7	0.0	90.19	400
207	'07/26/1990'	22	0.0	26.7	0.0	86.94	400
207	'07/26/1990'	23	0.0	26.1	0.0	90.15	400
208	'07/27/1990'	0	0.0	25.6	0.0	92.93	400
208	'07/27/1990'	1	0.0	25.0	0.0	96.4	400
208	'07/27/1990'	2	0.0	25.0	0.0	96.4	400
208	'07/27/1990'	3	0.0	24.4	0.0	96.98	400
208	'07/27/1990'	4	0.0	25.0	0.0	93.48	400
208	'07/27/1990'	5	4.0	24.4	0.0	96.98	400
208	'07/27/1990'	6	79.0	24.4	0.0	96.98	400
208	'07/27/1990'	7	245.0	25.6	0.0	92.93	400
208	'07/27/1990'	8	310.0	27.8	0.0	87.56	400
208	'07/27/1990'	9	637.0	29.4	0.0	79.6	400
208	'07/27/1990'	10	503.0	31.1	0.0	66.91	400
208	'07/27/1990'	11	740.0	31.7	0.0	64.61	400
208	'07/27/1990'	12	835.0	33.3	0.0	53.34	400
208	'07/27/1990'	13	962.0	33.9	0.0	55.15	400
208	'07/27/1990'	14	825.0	33.9	0.0	49.64	400
208	'07/27/1990'	15	694.0	33.9	0.0	48.12	400
208	'07/27/1990'	16	521.0	33.3	0.0	49.81	400
208	'07/27/1990'	17	311.0	32.8	0.0	47.86	400
208	'07/27/1990'	18	101.0	32.2	0.0	53.09	400
208	'07/27/1990'	19	11.0	30.0	0.0	64.68	400
208	'07/27/1990'	20	0.0	27.8	0.0	81.37	400
208	'07/27/1990'	21	0.0	27.2	0.0	84.36	400
208	'07/27/1990'	22	0.0	27.2	0.0	87.51	400
208	'07/27/1990'	23	0.0	26.7	0.0	86.94	400
209	'07/28/1990'	0	0.0	26.7	0.0	86.94	400
209	'07/28/1990'	1	0.0	26.1	0.0	90.15	400
209	'07/28/1990'	2	0.0	26.1	0.0	90.15	400
209	'07/28/1990'	3	0.0	25.6	0.0	92.93	400
209	'07/28/1990'	4	0.0	25.0	0.0	96.4	400
209	'07/28/1990'	5	4.0	25.0	0.0	96.4	400
209	'07/28/1990'	6	79.0	24.4	0.0	96.98	400
209	'07/28/1990'	7	272.0	25.0	0.0	96.4	400
209	'07/28/1990'	8	463.0	27.2	0.0	87.51	400
209	'07/28/1990'	9	553.0	29.4	0.0	76.74	400
209	'07/28/1990'	10	812.0	31.1	0.0	64.89	400
209	'07/28/1990'	11	697.0	32.8	0.0	52.9	400
209	'07/28/1990'	12	835.0	33.3	0.0	49.81	400
209	'07/28/1990'	13	648.0	32.2	0.0	51.14	400
209	'07/28/1990'	14	703.0	33.9	0.0	48.12	400
209	'07/28/1990'	15	628.0	33.9	0.0	46.35	400
209	'07/28/1990'	16	380.0	33.9	0.0	46.35	400
209	'07/28/1990'	17	279.0	33.3	0.0	44.77	400
209	'07/28/1990'	18	81.0	31.7	0.0	54.67	400
209	'07/28/1990'	19	9.0	30.0	0.0	66.72	400
209	'07/28/1990'	20	0.0	28.3	0.0	76.59	400
209	'07/28/1990'	21	0.0	27.8	0.0	78.91	400
209	'07/28/1990'	22	0.0	27.2	0.0	78.84	400
209	'07/28/1990'	23	0.0	27.2	0.0	84.36	400
210	'07/29/1990'	0	0.0	26.7	0.0	86.94	400
210	'07/29/1990'	1	0.0	26.7	0.0	86.94	400
210	'07/29/1990'	2	0.0	26.1	0.0	90.15	400
210	'07/29/1990'	3	0.0	25.6	0.0	92.93	400
210	'07/29/1990'	4	0.0	25.0	0.0	96.4	400
210	'07/29/1990'	5	1.0	25.0	0.0	96.4	400
210	'07/29/1990'	6	59.0	25.0	0.0	96.4	400
210	'07/29/1990'	7	246.0	25.6	0.0	92.93	400
210	'07/29/1990'	8	375.0	27.8	0.0	84.42	400
210	'07/29/1990'	9	659.0	29.4	0.0	76.74	400
210	'07/29/1990'	10	642.0	31.7	0.0	64.61	400
210	'07/29/1990'	11	728.0	32.2	0.0	56.86	400
210	'07/29/1990'	12	679.0	32.8	0.0	54.91	400
210	'07/29/1990'	13	532.0	33.3	0.0	53.34	400
210	'07/29/1990'	14	413.0	33.9	0.0	49.64	400
210	'07/29/1990'	15	622.0	34.4	0.0	46.75	400
210	'07/29/1990'	16	368.0	34.4	0.0	50.07	400
210	'07/29/1990'	17	263.0	33.3	0.0	55.02	400
210	'07/29/1990'	18	91.0	32.2	0.0	56.86	400
210	'07/29/1990'	19	8.0	30.6	0.0	58.31	400
210	'07/29/1990'	20	0.0	28.9	0.0	69.04	400
210	'07/29/1990'	21	0.0	28.3	0.0	73.81	400
210	'07/29/1990'	22	0.0	27.8	0.0	76.05	400
210	'07/29/1990'	23	0.0	26.7	0.0	84.31	400
211	'07/30/1990'	0	0.0	26.7	0.0	84.31	400
211	'07/30/1990'	1	0.0	26.1	0.0	87.43	400
211	'07/30/1990'	2	0.0	26.1	0.0	87.43	400
211	'07/30/1990'	3	0.0	25.6	0.0	90.12	400
211	'07/30/1990'	4	0.0	25.6	0.0	90.12	400
211	'07/30/1990'	5	0.0	25.0	0.0	93.48	400
211	'07/30/1990'	6	62.0	24.4	0.0	96.98	400
211	'07/30/1990'	7	253.0	25.6	0.0	90.12	400
211	'07/30/1990'	8	403.0	27.8	0.0	81.37	400
211	'07/30/1990'	9	648.0	29.4	0.0	73.97	400
211	'07/30/1990'	10	818.0	31.7	0.0	62.65	400
211	'07/30/1990'	11	934.0	31.7	0.0	58.54	400
211	'07/30/1990'	12	971.0	33.9	0.0	49.64	400
211	'07/30/1990'	13	919.0	33.3	0.0	51.39	400
211	'07/30/1990'	14	877.0	35.0	0.0	45.18	400
211	'07/30/1990'	15	679.0	34.4	0.0	46.75	400
211	'07/30/1990'	16	402.0	34.4	0.0	43.64	400
211	'07/30/1990'	17	202.0	33.9	0.0	48.12	400
211	'07/30/1990'	18	57.0	32.8	0.0	54.91	400
211	'07/30/1990'	19	7.0	31.1	0.0	66.91	400
211	'07/30/1990'	20	0.0	29.4	0.0	71.73	400
211	'07/30/1990'	21	0.0	28.9	0.0	73.9	400
211	'07/30/1990'	22	0.0	24.4	0.3	84.61	400
211	'07/30/1990'	23	0.0	23.9	0.0	90.02	400
212	'07/31/1990'	0	0.0	24.4	0.0	84.61	400
