jday	date	hour	solrad	temp	precip	rh	co2
194	'07/13/1961'	2	0.0	22.2	0.0	96.93	400
194	'07/13/1961'	3	0.0	21.7	0.0	96.32	400
194	'07/13/1961'	4	0.0	21.1	0.0	96.91	400
194	'07/13/1961'	5	16.0	21.1	0.0	96.91	400
194	'07/13/1961'	6	107.0	21.1	0.0	100.0	400
194	'07/13/1961'	7	305.0	22.8	0.0	93.39	400
194	'07/13/1961'	8	499.0	25.6	0.0	86.85	400
194	'07/13/1961'	9	703.0	27.8	0.0	76.05	400
194	'07/13/1961'	10	745.0	28.9	0.0	71.21	400
194	'07/13/1961'	11	924.0	30.0	0.0	64.68	400
194	'07/13/1961'	12	842.0	30.6	0.0	62.44	400
194	'07/13/1961'	13	839.0	32.2	0.0	56.86	400
194	'07/13/1961'	14	660.0	32.8	0.0	54.91	400
194	'07/13/1961'	15	689.0	32.8	0.0	52.9	400
194	'07/13/1961'	16	476.0	33.3	0.0	53.34	400
194	'07/13/1961'	17	258.0	31.1	0.0	56.62	400
194	'07/13/1961'	18	77.0	30.0	0.0	62.32	400
194	'07/13/1961'	19	16.0	28.3	0.0	71.56	400
194	'07/13/1961'	20	0.0	25.6	0.0	78.64	400
194	'07/13/1961'	21	0.0	25.0	0.0	68.37	400
194	'07/13/1961'	22	0.0	23.3	0.0	78.34	400
194	'07/13/1961'	23	0.0	22.8	0.0	80.8	400
195	'07/14/1961'	0	0.0	22.2	0.0	87.12	400
195	'07/14/1961'	1	0.0	22.2	0.0	90.47	400
195	'07/14/1961'	2	0.0	21.7	0.0	89.87	400
195	'07/14/1961'	3	0.0	21.1	0.0	93.31	400
195	'07/14/1961'	4	0.0	20.6	0.0	96.29	400
195	'07/14/1961'	5	13.0	20.6	0.0	96.29	400
195	'07/14/1961'	6	56.0	20.0	0.0	96.27	400
195	'07/14/1961'	7	172.0	21.1	0.0	96.91	400
195	'07/14/1961'	8	402.0	23.3	0.0	84.51	400
195	'07/14/1961'	9	623.0	26.1	0.0	78.7	400
195	'07/14/1961'	10	715.0	27.8	0.0	64.27	400
195	'07/14/1961'	11	837.0	29.4	0.0	60.28	400
195	'07/14/1961'	12	805.0	30.0	0.0	56.38	400
195	'07/14/1961'	13	787.0	32.8	0.0	49.39	400
195	'07/14/1961'	14	751.0	32.2	0.0	47.72	400
195	'07/14/1961'	15	334.0	32.2	0.0	49.56	400
195	'07/14/1961'	16	211.0	31.1	0.0	54.53	400
195	'07/14/1961'	17	318.0	31.1	0.0	56.62	400
195	'07/14/1961'	18	116.0	32.2	0.0	54.78	400
195	'07/14/1961'	19	19.0	31.1	0.0	56.62	400
195	'07/14/1961'	20	0.0	28.9	0.0	66.52	400
195	'07/14/1961'	21	0.0	26.7	0.0	78.78	400
195	'07/14/1961'	22	0.0	25.0	0.0	87.34	400
195	'07/14/1961'	23	0.0	25.0	0.0	87.34	400
196	'07/15/1961'	0	0.0	25.6	0.0	78.64	400
196	'07/15/1961'	1	0.0	25.0	0.0	84.15	400
196	'07/15/1961'	2	0.0	23.9	0.0	87.25	400
196	'07/15/1961'	3	0.0	23.3	0.0	90.54	400
196	'07/15/1961'	4	0.0	22.8	0.0	93.39	400
196	'07/15/1961'	5	13.0	22.8	0.0	89.94	400
196	'07/15/1961'	6	84.0	23.3	0.0	90.54	400
196	'07/15/1961'	7	232.0	24.4	0.0	87.29	400
196	'07/15/1961'	8	463.0	26.1	0.0	81.69	400
196	'07/15/1961'	9	598.0	28.9	0.0	69.04	400
196	'07/15/1961'	10	742.0	31.1	0.0	64.89	400
196	'07/15/1961'	11	655.0	31.1	0.0	56.62	400
196	'07/15/1961'	12	898.0	32.8	0.0	51.28	400
196	'07/15/1961'	13	837.0	33.3	0.0	49.81	400
196	'07/15/1961'	14	747.0	34.4	0.0	46.75	400
196	'07/15/1961'	15	379.0	34.4	0.0	48.23	400
196	'07/15/1961'	16	476.0	27.8	0.8	78.91	400
196	'07/15/1961'	17	173.0	32.2	0.0	60.85	400
196	'07/15/1961'	18	72.0	31.7	0.0	60.38	400
196	'07/15/1961'	19	7.0	30.0	0.0	66.72	400
196	'07/15/1961'	20	0.0	27.8	0.0	68.85	400
196	'07/15/1961'	21	0.0	23.9	0.3	87.25	400
196	'07/15/1961'	22	0.0	23.3	0.0	90.54	400
196	'07/15/1961'	23	0.0	22.8	0.0	93.39	400
197	'07/16/1961'	0	0.0	23.3	0.0	93.41	400
197	'07/16/1961'	1	0.0	23.9	0.0	90.02	400
197	'07/16/1961'	2	0.0	22.2	0.0	96.93	400
197	'07/16/1961'	3	0.0	22.2	0.0	93.36	400
197	'07/16/1961'	4	0.0	21.7	0.0	93.34	400
197	'07/16/1961'	5	14.0	21.1	0.0	96.91	400
197	'07/16/1961'	6	75.0	21.1	0.0	96.91	400
197	'07/16/1961'	7	215.0	22.8	0.0	96.34	400
197	'07/16/1961'	8	468.0	26.1	0.0	81.69	400
197	'07/16/1961'	9	650.0	28.3	0.0	73.81	400
197	'07/16/1961'	10	834.0	30.6	0.0	62.44	400
197	'07/16/1961'	11	928.0	31.7	0.0	60.38	400
197	'07/16/1961'	12	922.0	32.8	0.0	54.91	400
197	'07/16/1961'	13	865.0	33.3	0.0	53.34	400
197	'07/16/1961'	14	711.0	33.9	0.0	49.64	400
197	'07/16/1961'	15	576.0	34.4	0.0	48.23	400
197	'07/16/1961'	16	478.0	35.0	0.0	48.37	400
197	'07/16/1961'	17	261.0	34.4	0.0	48.23	400
197	'07/16/1961'	18	87.0	33.9	0.0	48.12	400
197	'07/16/1961'	19	10.0	33.3	0.0	49.81	400
197	'07/16/1961'	20	0.0	30.0	0.0	62.32	400
197	'07/16/1961'	21	0.0	28.9	0.0	64.48	400
197	'07/16/1961'	22	0.0	26.7	0.0	66.12	400
197	'07/16/1961'	23	0.0	25.6	0.0	70.67	400
198	'07/17/1961'	0	0.0	24.4	0.0	78.98	400
198	'07/17/1961'	1	0.0	23.3	0.0	87.2	400
198	'07/17/1961'	2	0.0	22.8	0.0	89.94	400
198	'07/17/1961'	3	0.0	22.2	0.0	90.47	400
198	'07/17/1961'	4	0.0	22.2	0.0	93.36	400
198	'07/17/1961'	5	12.0	23.3	0.0	90.54	400
198	'07/17/1961'	6	82.0	22.8	0.0	93.39	400
198	'07/17/1961'	7	275.0	24.4	0.0	87.29	400
198	'07/17/1961'	8	476.0	26.7	0.0	78.78	400
198	'07/17/1961'	9	670.0	28.9	0.0	71.21	400
198	'07/17/1961'	10	747.0	30.6	0.0	64.4	400
198	'07/17/1961'	11	826.0	32.2	0.0	58.64	400
198	'07/17/1961'	12	660.0	32.8	0.0	56.63	400
198	'07/17/1961'	13	839.0	33.3	0.0	53.34	400
198	'07/17/1961'	14	773.0	34.4	0.0	48.23	400
198	'07/17/1961'	15	597.0	34.4	0.0	48.23	400
198	'07/17/1961'	16	110.0	34.4	0.0	45.03	400
198	'07/17/1961'	17	93.0	25.0	7.9	78.56	400
198	'07/17/1961'	18	19.0	23.9	2.3	81.44	400
198	'07/17/1961'	19	11.0	23.3	0.5	90.54	400
198	'07/17/1961'	20	0.0	23.3	0.0	93.41	400
198	'07/17/1961'	21	0.0	22.8	0.0	93.39	400
198	'07/17/1961'	22	0.0	22.8	0.0	93.39	400
198	'07/17/1961'	23	0.0	23.3	0.0	90.54	400
199	'07/18/1961'	0	0.0	22.8	0.0	96.34	400
199	'07/18/1961'	1	0.0	22.8	0.0	93.39	400
199	'07/18/1961'	2	0.0	22.2	0.0	96.93	400
199	'07/18/1961'	3	0.0	22.2	0.0	93.36	400
199	'07/18/1961'	4	0.0	22.2	0.0	93.36	400
199	'07/18/1961'	5	10.0	21.7	0.0	96.32	400
199	'07/18/1961'	6	70.0	21.7	0.0	100.0	400
199	'07/18/1961'	7	146.0	22.2	0.0	96.93	400
199	'07/18/1961'	8	250.0	23.3	0.0	90.54	400
199	'07/18/1961'	9	537.0	25.6	0.0	84.21	400
199	'07/18/1961'	10	533.0	26.7	0.0	78.78	400
199	'07/18/1961'	11	244.0	28.3	0.0	71.56	400
199	'07/18/1961'	12	315.0	28.3	0.0	73.81	400
199	'07/18/1961'	13	419.0	28.9	0.0	73.9	400
199	'07/18/1961'	14	571.0	26.7	0.0	70.85	400
199	'07/18/1961'	15	693.0	28.3	0.0	76.59	400
199	'07/18/1961'	16	255.0	29.4	0.0	62.59	400
199	'07/18/1961'	17	99.0	30.6	0.0	60.15	400
199	'07/18/1961'	18	40.0	28.3	0.0	76.59	400
199	'07/18/1961'	19	7.0	21.7	8.6	96.32	400
199	'07/18/1961'	20	0.0	21.7	0.8	89.87	400
199	'07/18/1961'	21	0.0	21.1	3.0	100.0	400
199	'07/18/1961'	22	0.0	21.7	0.0	96.32	400
199	'07/18/1961'	23	0.0	22.2	0.0	96.93	400
200	'07/19/1961'	0	0.0	22.2	0.0	93.36	400
200	'07/19/1961'	1	0.0	22.2	0.0	93.36	400
200	'07/19/1961'	2	0.0	22.2	0.0	93.36	400
200	'07/19/1961'	3	0.0	21.7	0.0	93.34	400
200	'07/19/1961'	4	0.0	21.1	0.0	96.91	400
200	'07/19/1961'	5	7.0	21.1	0.0	93.31	400
200	'07/19/1961'	6	95.0	20.6	0.0	96.29	400
200	'07/19/1961'	7	124.0	21.7	0.0	96.32	400
200	'07/19/1961'	8	177.0	23.9	0.0	84.04	400
200	'07/19/1961'	9	237.0	24.4	0.0	81.5	400
200	'07/19/1961'	10	357.0	25.6	0.0	75.74	400
200	'07/19/1961'	11	918.0	26.7	0.0	73.56	400
200	'07/19/1961'	12	707.0	27.8	0.0	71.03	400
200	'07/19/1961'	13	859.0	29.4	0.0	62.59	400
200	'07/19/1961'	14	777.0	30.6	0.0	58.31	400
200	'07/19/1961'	15	604.0	32.2	0.0	53.09	400
200	'07/19/1961'	16	399.0	31.7	0.0	51.02	400
200	'07/19/1961'	17	265.0	32.2	0.0	54.78	400
200	'07/19/1961'	18	91.0	31.1	0.0	58.41	400
200	'07/19/1961'	19	18.0	28.3	0.0	66.83	400
200	'07/19/1961'	20	0.0	26.7	0.0	70.85	400
200	'07/19/1961'	21	0.0	25.6	0.0	73.4	400
200	'07/19/1961'	22	0.0	24.4	0.0	78.98	400
200	'07/19/1961'	23	0.0	23.9	0.0	84.04	400
201	'07/20/1961'	0	0.0	23.3	0.0	87.2	400
201	'07/20/1961'	1	0.0	22.8	0.0	89.94	400
201	'07/20/1961'	2	0.0	22.2	0.0	93.36	400
201	'07/20/1961'	3	0.0	22.2	0.0	90.47	400
201	'07/20/1961'	4	0.0	22.2	0.0	93.36	400
201	'07/20/1961'	5	9.0	21.7	0.0	96.32	400
201	'07/20/1961'	6	69.0	21.7	0.0	93.34	400
201	'07/20/1961'	7	243.0	22.8	0.0	89.94	400
201	'07/20/1961'	8	454.0	25.6	0.0	78.64	400
201	'07/20/1961'	9	619.0	27.8	0.0	68.85	400
201	'07/20/1961'	10	703.0	29.4	0.0	62.59	400
201	'07/20/1961'	11	656.0	30.0	0.0	58.18	400
201	'07/20/1961'	12	666.0	31.1	0.0	54.53	400
201	'07/20/1961'	13	740.0	31.7	0.0	54.67	400
201	'07/20/1961'	14	478.0	31.7	0.0	56.4	400
201	'07/20/1961'	15	631.0	32.2	0.0	53.09	400
201	'07/20/1961'	16	504.0	31.1	0.0	56.62	400
201	'07/20/1961'	17	239.0	29.4	0.0	62.59	400
201	'07/20/1961'	18	83.0	28.3	0.0	66.83	400
201	'07/20/1961'	19	15.0	27.8	0.0	68.85	400
201	'07/20/1961'	20	0.0	25.6	0.0	78.64	400
201	'07/20/1961'	21	0.0	25.0	0.0	78.56	400
201	'07/20/1961'	22	0.0	23.9	0.0	84.04	400
201	'07/20/1961'	23	0.0	23.3	0.0	87.2	400
202	'07/21/1961'	0	0.0	23.3	0.0	87.2	400
202	'07/21/1961'	1	0.0	22.8	0.0	96.34	400
202	'07/21/1961'	2	0.0	22.8	0.0	100.0	400
202	'07/21/1961'	3	0.0	23.3	0.0	96.95	400
202	'07/21/1961'	4	0.0	23.3	0.0	96.95	400
202	'07/21/1961'	5	4.0	23.3	0.0	96.95	400
202	'07/21/1961'	6	55.0	23.3	0.0	96.95	400
202	'07/21/1961'	7	169.0	23.9	0.0	96.37	400
202	'07/21/1961'	8	338.0	25.6	0.0	86.85	400
202	'07/21/1961'	9	323.0	26.7	0.0	78.78	400
202	'07/21/1961'	10	308.0	28.3	0.0	71.56	400
202	'07/21/1961'	11	316.0	30.0	0.0	66.72	400
202	'07/21/1961'	12	615.0	30.0	0.0	64.68	400
202	'07/21/1961'	13	772.0	32.2	0.0	60.85	400
202	'07/21/1961'	14	276.0	32.8	0.0	54.91	400
202	'07/21/1961'	15	167.0	33.3	0.0	53.34	400
202	'07/21/1961'	16	160.0	32.8	0.0	56.63	400
202	'07/21/1961'	17	86.0	27.8	1.3	76.05	400
202	'07/21/1961'	18	66.0	24.4	1.0	84.61	400
202	'07/21/1961'	19	4.0	23.9	8.1	87.25	400
202	'07/21/1961'	20	0.0	23.3	0.0	90.54	400
202	'07/21/1961'	21	0.0	23.3	0.0	90.54	400
202	'07/21/1961'	22	0.0	23.3	0.0	90.54	400
202	'07/21/1961'	23	0.0	22.8	0.0	93.39	400
203	'07/22/1961'	0	0.0	22.8	0.0	93.39	400
203	'07/22/1961'	1	0.0	22.2	0.0	100.0	400
203	'07/22/1961'	2	0.0	22.2	0.0	96.93	400
203	'07/22/1961'	3	0.0	21.7	0.0	100.0	400
203	'07/22/1961'	4	0.0	21.7	0.0	100.0	400
203	'07/22/1961'	5	10.0	21.7	0.0	96.32	400
203	'07/22/1961'	6	47.0	21.7	0.0	96.32	400
203	'07/22/1961'	7	254.0	22.2	0.0	100.0	400
203	'07/22/1961'	8	437.0	24.4	0.0	90.61	400
203	'07/22/1961'	9	572.0	27.2	0.0	78.84	400
203	'07/22/1961'	10	707.0	29.4	0.0	71.73	400
203	'07/22/1961'	11	472.0	31.1	0.0	62.53	400
203	'07/22/1961'	12	456.0	31.7	0.0	56.4	400
203	'07/22/1961'	13	362.0	32.2	0.0	54.78	400
203	'07/22/1961'	14	215.0	28.3	0.0	73.81	400
203	'07/22/1961'	15	244.0	26.1	0.0	78.7	400
203	'07/22/1961'	16	377.0	27.2	0.0	71.38	400
203	'07/22/1961'	17	142.0	28.3	0.0	66.83	400
203	'07/22/1961'	18	71.0	27.8	0.0	71.03	400
203	'07/22/1961'	19	15.0	27.2	0.0	73.64	400
203	'07/22/1961'	20	0.0	26.1	0.0	81.69	400
203	'07/22/1961'	21	0.0	25.0	0.0	87.34	400
203	'07/22/1961'	22	0.0	24.4	0.0	87.29	400
203	'07/22/1961'	23	0.0	23.9	0.0	90.02	400
204	'07/23/1961'	0	0.0	23.3	0.0	93.41	400
204	'07/23/1961'	1	0.0	22.8	0.0	100.0	400
204	'07/23/1961'	2	0.0	22.2	0.0	100.0	400
204	'07/23/1961'	3	0.0	22.2	0.0	100.0	400
204	'07/23/1961'	4	0.0	21.7	0.0	100.0	400
204	'07/23/1961'	5	11.0	21.7	0.0	100.0	400
204	'07/23/1961'	6	103.0	21.7	0.0	96.32	400
204	'07/23/1961'	7	295.0	23.3	0.0	93.41	400
204	'07/23/1961'	8	512.0	25.6	0.0	81.13	400
204	'07/23/1961'	9	701.0	28.3	0.0	68.94	400
204	'07/23/1961'	10	847.0	28.9	0.0	69.04	400
204	'07/23/1961'	11	900.0	30.6	0.0	64.4	400
204	'07/23/1961'	12	937.0	31.7	0.0	62.65	400
204	'07/23/1961'	13	748.0	33.3	0.0	49.81	400
204	'07/23/1961'	14	448.0	33.3	0.0	57.09	400
204	'07/23/1961'	15	677.0	33.9	0.0	55.15	400
204	'07/23/1961'	16	529.0	33.3	0.0	49.81	400
204	'07/23/1961'	17	284.0	32.8	0.0	56.63	400
204	'07/23/1961'	18	105.0	32.2	0.0	60.85	400
204	'07/23/1961'	19	17.0	30.6	0.0	66.83	400
204	'07/23/1961'	20	0.0	28.3	0.0	73.81	400
204	'07/23/1961'	21	0.0	26.1	0.0	81.69	400
204	'07/23/1961'	22	0.0	25.6	0.0	84.21	400
204	'07/23/1961'	23	0.0	25.0	0.0	84.15	400
205	'07/24/1961'	0	0.0	24.4	0.0	87.29	400
205	'07/24/1961'	1	0.0	23.9	0.0	90.02	400
205	'07/24/1961'	2	0.0	23.9	0.0	90.02	400
205	'07/24/1961'	3	0.0	23.9	0.0	90.02	400
205	'07/24/1961'	4	0.0	23.3	0.0	90.54	400
205	'07/24/1961'	5	7.0	22.8	0.0	93.39	400
205	'07/24/1961'	6	91.0	22.2	0.0	96.93	400
205	'07/24/1961'	7	281.0	24.4	0.0	87.29	400
205	'07/24/1961'	8	494.0	27.2	0.0	78.84	400
205	'07/24/1961'	9	661.0	29.4	0.0	69.13	400
205	'07/24/1961'	10	731.0	31.1	0.0	60.63	400
205	'07/24/1961'	11	564.0	32.2	0.0	58.64	400
205	'07/24/1961'	12	666.0	32.8	0.0	51.28	400
205	'07/24/1961'	13	675.0	33.9	0.0	53.15	400
205	'07/24/1961'	14	439.0	33.3	0.0	49.81	400
205	'07/24/1961'	15	697.0	34.4	0.0	48.23	400
205	'07/24/1961'	16	472.0	34.4	0.0	48.23	400
205	'07/24/1961'	17	312.0	34.4	0.0	50.07	400
205	'07/24/1961'	18	114.0	33.9	0.0	51.53	400
205	'07/24/1961'	19	14.0	32.8	0.0	54.91	400
205	'07/24/1961'	20	0.0	30.0	0.0	69.23	400
205	'07/24/1961'	21	0.0	28.3	0.0	73.81	400
205	'07/24/1961'	22	0.0	27.2	0.0	78.84	400
205	'07/24/1961'	23	0.0	26.7	0.0	78.78	400
206	'07/25/1961'	0	0.0	26.1	0.0	81.69	400
206	'07/25/1961'	1	0.0	25.6	0.0	81.13	400
206	'07/25/1961'	2	0.0	24.4	0.0	87.29	400
206	'07/25/1961'	3	0.0	24.4	0.0	87.29	400
206	'07/25/1961'	4	0.0	23.3	0.0	90.54	400
206	'07/25/1961'	5	6.0	22.8	0.0	93.39	400
206	'07/25/1961'	6	80.0	22.2	0.0	96.93	400
206	'07/25/1961'	7	201.0	25.0	0.0	87.34	400
206	'07/25/1961'	8	468.0	26.7	0.0	75.89	400
206	'07/25/1961'	9	682.0	28.9	0.0	66.52	400
206	'07/25/1961'	10	831.0	31.1	0.0	62.53	400
206	'07/25/1961'	11	900.0	31.7	0.0	56.4	400
206	'07/25/1961'	12	867.0	32.8	0.0	51.28	400
206	'07/25/1961'	13	720.0	33.3	0.0	49.81	400
206	'07/25/1961'	14	517.0	33.9	0.0	48.12	400
206	'07/25/1961'	15	572.0	33.9	0.0	46.35	400
206	'07/25/1961'	16	312.0	33.3	0.0	47.98	400
206	'07/25/1961'	17	298.0	34.4	0.0	45.03	400
206	'07/25/1961'	18	81.0	33.9	0.0	49.64	400
206	'07/25/1961'	19	12.0	31.7	0.0	60.38	400
206	'07/25/1961'	20	0.0	28.3	0.0	76.59	400
206	'07/25/1961'	21	0.0	26.7	0.0	81.25	400
206	'07/25/1961'	22	0.0	26.1	0.0	81.69	400
206	'07/25/1961'	23	0.0	26.1	0.0	81.69	400
207	'07/26/1961'	0	0.0	26.1	0.0	81.69	400
207	'07/26/1961'	1	0.0	25.0	0.0	90.09	400
207	'07/26/1961'	2	0.0	24.4	0.0	90.61	400
207	'07/26/1961'	3	0.0	23.9	0.0	90.02	400
207	'07/26/1961'	4	0.0	23.3	0.0	90.54	400
207	'07/26/1961'	5	9.0	22.8	0.0	93.39	400
207	'07/26/1961'	6	85.0	22.8	0.0	93.39	400
207	'07/26/1961'	7	299.0	25.0	0.0	87.34	400
207	'07/26/1961'	8	480.0	27.2	0.0	76.44	400
207	'07/26/1961'	9	635.0	30.0	0.0	66.72	400
207	'07/26/1961'	10	808.0	31.7	0.0	60.38	400
207	'07/26/1961'	11	856.0	32.8	0.0	52.9	400
207	'07/26/1961'	12	753.0	33.3	0.0	51.39	400
207	'07/26/1961'	13	792.0	33.9	0.0	49.64	400
207	'07/26/1961'	14	780.0	34.4	0.0	46.75	400
207	'07/26/1961'	15	681.0	35.6	0.0	40.75	400
207	'07/26/1961'	16	482.0	35.6	0.0	39.23	400
207	'07/26/1961'	17	297.0	35.0	0.0	40.6	400
207	'07/26/1961'	18	65.0	33.9	0.0	49.64	400
207	'07/26/1961'	19	5.0	31.7	0.0	64.61	400
207	'07/26/1961'	20	0.0	29.4	0.0	64.57	400
207	'07/26/1961'	21	0.0	27.2	0.0	64.15	400
207	'07/26/1961'	22	0.0	27.2	0.0	64.15	400
207	'07/26/1961'	23	0.0	25.6	0.0	78.64	400
208	'07/27/1961'	0	0.0	25.6	0.0	78.64	400
208	'07/27/1961'	1	0.0	24.4	0.0	84.61	400
208	'07/27/1961'	2	0.0	24.4	0.0	81.5	400
208	'07/27/1961'	3	0.0	23.9	0.0	87.25	400
208	'07/27/1961'	4	0.0	23.3	0.0	90.54	400
208	'07/27/1961'	5	8.0	22.2	0.0	93.36	400
208	'07/27/1961'	6	79.0	22.2	0.0	93.36	400
208	'07/27/1961'	7	262.0	23.9	0.0	90.02	400
208	'07/27/1961'	8	458.0	26.7	0.0	78.78	400
208	'07/27/1961'	9	643.0	28.3	0.0	71.56	400
208	'07/27/1961'	10	787.0	31.1	0.0	60.63	400
208	'07/27/1961'	11	880.0	32.2	0.0	56.86	400
208	'07/27/1961'	12	922.0	33.9	0.0	48.12	400
208	'07/27/1961'	13	773.0	33.3	0.0	47.98	400
208	'07/27/1961'	14	757.0	33.9	0.0	46.35	400
208	'07/27/1961'	15	582.0	34.4	0.0	45.03	400
208	'07/27/1961'	16	414.0	35.0	0.0	39.09	400
208	'07/27/1961'	17	259.0	33.3	0.0	53.34	400
208	'07/27/1961'	18	50.0	31.1	0.0	60.63	400
208	'07/27/1961'	19	5.0	30.0	0.0	62.32	400
208	'07/27/1961'	20	0.0	25.0	0.0	78.56	400
208	'07/27/1961'	21	0.0	24.4	0.0	78.98	400
208	'07/27/1961'	22	0.0	23.9	0.0	87.25	400
208	'07/27/1961'	23	0.0	23.9	0.0	84.04	400
209	'07/28/1961'	0	0.0	23.9	0.0	87.25	400
209	'07/28/1961'	1	0.0	23.3	0.0	90.54	400
209	'07/28/1961'	2	0.0	22.8	0.0	93.39	400
209	'07/28/1961'	3	0.0	22.8	0.0	93.39	400
209	'07/28/1961'	4	0.0	22.2	0.0	93.36	400
209	'07/28/1961'	5	10.0	22.2	0.0	93.36	400
209	'07/28/1961'	6	102.0	21.7	0.0	96.32	400
209	'07/28/1961'	7	301.0	23.3	0.0	90.54	400
209	'07/28/1961'	8	509.0	25.6	0.0	81.13	400
209	'07/28/1961'	9	698.0	27.8	0.0	71.03	400
209	'07/28/1961'	10	855.0	30.6	0.0	60.15	400
209	'07/28/1961'	11	646.0	31.7	0.0	52.65	400
209	'07/28/1961'	12	380.0	33.3	0.0	49.81	400
209	'07/28/1961'	13	664.0	31.7	0.0	54.67	400
209	'07/28/1961'	14	772.0	32.8	0.0	51.28	400
209	'07/28/1961'	15	464.0	33.9	0.0	46.35	400
209	'07/28/1961'	16	350.0	33.9	0.0	46.35	400
209	'07/28/1961'	17	298.0	33.9	0.0	46.35	400
209	'07/28/1961'	18	115.0	32.2	0.0	53.09	400
209	'07/28/1961'	19	17.0	31.1	0.0	58.41	400
209	'07/28/1961'	20	0.0	29.4	0.0	64.57	400
209	'07/28/1961'	21	0.0	28.3	0.0	68.94	400
209	'07/28/1961'	22	0.0	27.2	0.0	73.64	400
209	'07/28/1961'	23	0.0	26.7	0.0	75.89	400
210	'07/29/1961'	0	0.0	25.0	0.0	87.34	400
210	'07/29/1961'	1	0.0	24.4	0.0	84.61	400
210	'07/29/1961'	2	0.0	23.3	0.0	90.54	400
210	'07/29/1961'	3	0.0	22.8	0.0	89.94	400
210	'07/29/1961'	4	0.0	22.2	0.0	90.47	400
210	'07/29/1961'	5	8.0	21.7	0.0	93.34	400
210	'07/29/1961'	6	92.0	21.1	0.0	96.91	400
210	'07/29/1961'	7	278.0	23.9	0.0	90.02	400
210	'07/29/1961'	8	456.0	27.8	0.0	71.03	400
210	'07/29/1961'	9	521.0	29.4	0.0	62.59	400
210	'07/29/1961'	10	808.0	31.7	0.0	58.54	400
210	'07/29/1961'	11	698.0	32.8	0.0	52.9	400
210	'07/29/1961'	12	680.0	33.3	0.0	49.81	400
210	'07/29/1961'	13	893.0	34.4	0.0	43.64	400
210	'07/29/1961'	14	712.0	35.0	0.0	43.51	400
210	'07/29/1961'	15	568.0	34.4	0.0	45.03	400
210	'07/29/1961'	16	415.0	35.0	0.0	43.51	400
210	'07/29/1961'	17	225.0	33.9	0.0	46.35	400
210	'07/29/1961'	18	103.0	33.3	0.0	49.81	400
210	'07/29/1961'	19	15.0	32.2	0.0	54.78	400
210	'07/29/1961'	20	0.0	30.0	0.0	62.32	400
210	'07/29/1961'	21	0.0	28.9	0.0	66.52	400
210	'07/29/1961'	22	0.0	28.3	0.0	68.94	400
210	'07/29/1961'	23	0.0	27.8	0.0	64.27	400
211	'07/30/1961'	0	0.0	27.2	0.0	68.75	400
211	'07/30/1961'	1	0.0	26.7	0.0	70.85	400
211	'07/30/1961'	2	0.0	25.6	0.0	75.74	400
211	'07/30/1961'	3	0.0	25.0	0.0	78.56	400
211	'07/30/1961'	4	0.0	23.9	0.0	84.04	400
211	'07/30/1961'	5	7.0	23.3	0.0	87.2	400
211	'07/30/1961'	6	81.0	22.8	0.0	89.94	400
211	'07/30/1961'	7	261.0	25.6	0.0	78.64	400
211	'07/30/1961'	8	475.0	28.3	0.0	68.94	400
211	'07/30/1961'	9	666.0	30.6	0.0	62.44	400
211	'07/30/1961'	10	823.0	32.2	0.0	54.78	400
211	'07/30/1961'	11	756.0	32.8	0.0	52.9	400
211	'07/30/1961'	12	900.0	33.9	0.0	48.12	400
211	'07/30/1961'	13	848.0	35.0	0.0	43.51	400
211	'07/30/1961'	14	739.0	35.6	0.0	42.05	400
211	'07/30/1961'	15	657.0	35.6	0.0	42.05	400
211	'07/30/1961'	16	465.0	36.1	0.0	39.6	400
211	'07/30/1961'	17	278.0	36.1	0.0	39.6	400
211	'07/30/1961'	18	96.0	35.0	0.0	42.17	400
211	'07/30/1961'	19	8.0	33.3	0.0	49.81	400
211	'07/30/1961'	20	0.0	30.0	0.0	62.32	400
211	'07/30/1961'	21	0.0	28.3	0.0	71.56	400
211	'07/30/1961'	22	0.0	26.7	0.0	78.78	400
211	'07/30/1961'	23	0.0	26.1	0.0	81.69	400
212	'07/31/1961'	0	0.0	26.1	0.0	78.7	400
212	'07/31/1961'	1	0.0	25.6	0.0	81.13	400
212	'07/31/1961'	2	0.0	24.4	0.0	87.29	400
212	'07/31/1961'	3	0.0	23.9	0.0	87.25	400
212	'07/31/1961'	4	0.0	23.9	0.0	87.25	400
212	'07/31/1961'	5	5.0	23.3	0.0	90.54	400
212	'07/31/1961'	6	65.0	23.3	0.0	90.54	400
212	'07/31/1961'	7	229.0	25.6	0.0	78.64	400
212	'07/31/1961'	8	459.0	27.8	0.0	73.73	400
212	'07/31/1961'	9	656.0	29.4	0.0	69.13	400
212	'07/31/1961'	10	762.0	31.7	0.0	60.38	400
212	'07/31/1961'	11	913.0	33.3	0.0	55.02	400
212	'07/31/1961'	12	893.0	34.4	0.0	53.59	400
212	'07/31/1961'	13	854.0	35.6	0.0	48.22	400
212	'07/31/1961'	14	712.0	36.7	0.0	43.92	400
212	'07/31/1961'	15	545.0	36.1	0.0	43.77	400
212	'07/31/1961'	16	84.0	36.1	0.0	45.44	400
212	'07/31/1961'	17	65.0	35.0	0.0	46.61	400
212	'07/31/1961'	18	38.0	29.4	0.0	67.02	400
212	'07/31/1961'	19	11.0	28.3	0.0	64.36	400
